EF541UG2,n_obs,EF952_sum,share_green_wtd,share_green_unwtd,share_brown_wtd,share_brown_unwtd,share_neutral_wtd,share_neutral_unwtd,share_green_cat_abs_wtd,share_green_cat_abs_unwtd,share_brown_cat_abs_wtd,share_brown_cat_abs_unwtd,share_neutral_cat_abs_wtd,share_neutral_cat_abs_unwtd,share_green_cat_rel_wtd,share_green_cat_rel_unwtd,share_brown_cat_rel_wtd,share_brown_cat_rel_unwtd,share_neutral_cat_rel_wtd,share_neutral_cat_rel_unwtd
54,3558,394237.57,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
61,4804,521284.362,0.001199863348288971,0.0012489592006661116,0,0,0.998800136651711,0.9987510407993339,0.002399726696577942,0.002497918401332223,0,0,0.997600273303422,0.9975020815986678,0.002399726696577942,0.002497918401332223,0,0,0.997600273303422,0.9975020815986678
62,212,22620.008,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
71,11450,1321300.93,0.0028421029042387156,0.0029901172144334636,0.03938442745806875,0.0408369272783809,0.9577734696376925,0.9561729555071856,0,0,0.013875540070951134,0.014497816593886463,0.9861244599290488,0.9855021834061135,0.005803044428342301,0.00611353711790393,0.1776932004429907,0.18331877729257642,0.8165037551286671,0.8105676855895196
72,17032,1897602.362,0,0,0.029832338689011476,0.029670075391151143,0.9701676613109885,0.9703299246088488,0,0,0,0,1,1,0,0,0.33163656970616695,0.3293212775951151,0.668363430293833,0.6706787224048849
73,2219,246047.941,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
74,8507,937112.699,0.01627784953526146,0.0163114969744804,0.010975714311502207,0.011060919019071129,0.9727464361532363,0.9726275840064484,0.004725863820569142,0.004702010109321735,0,0,0.9952741361794308,0.9952979898906783,0.12438716295744061,0.12507346890795815,0.0107105218088609,0.010814623251439991,0.8649023152336984,0.8641119078406019
75,6506,731114.689,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
81,8508,951592.716,0,0,0.05356147265727597,0.054341656074627126,0.946438527342724,0.945658343925373,0,0,0.014315878811329615,0.014927127409496943,0.9856841211886703,0.985072872590503,0,0,0.668344021876687,0.6706629055007052,0.331655978123313,0.32933709449929477
82,2094,239101.793,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
83,12247,1370797.706,0.0381086954953194,0.038146633312796455,0.004728282642749038,0.004726781161826479,0.9571630218619316,0.9571265855253771,0,0,0,0,1,1,0.41919565044851337,0.419612966440761,0.04255454378474135,0.04254103045643831,0.5382498057667453,0.5378460031028007
91,10689,1232387.261,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
92,1200,135607.878,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
93,11209,1300653.543,0,0,0.00104545596121134,0.0010705682933357123,0.9989545440387886,0.9989294317066643,0,0,0.00104545596121134,0.0010705682933357123,0.9989545440387886,0.9989294317066643,0,0,0.00104545596121134,0.0010705682933357123,0.9989545440387886,0.9989294317066643
94,3264,385568.918,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
96,2380,263938.561,0.1478446309853381,0.14439775910364144,0,0,0.8521553690146619,0.8556022408963585,0.21940447724120163,0.21428571428571427,0,0,0.7805955227587984,0.7857142857142857,0.21940447724120163,0.21428571428571427,0,0,0.7805955227587984,0.7857142857142857
